"","volume","volume_index","price_per_avocado","type","temperature","temperature_usa","humidity","humidity_usa","precipation","precipation_usa","year","season","date","region","longitude","latitude"
"8031",323653.24,5.55222238849897,1.45,"conventional",27.96,23.9824528301887,76.83,62.1722641509434,5.55,1.47132075471698,2017,"summer",2017-07-09,"Tampa",-82.45843,27.94752
"8032",407584.72,5.77619896331669,1.45,"conventional",28.42,24.2432075471698,75.64,66.2824528301887,2.2,1.24641509433962,2017,"summer",2017-07-02,"Tampa",-82.45843,27.94752
"8033",357813.41,5.64905507532826,1.39,"conventional",28.43,22.1356603773585,76.47,63.9818867924528,4.09,1.36792452830189,2017,"summer",2017-06-25,"Tampa",-82.45843,27.94752
"8034",336746.96,5.59037954453009,1.43,"conventional",26.53,24.2039622641509,87.13,72.4043396226415,14.58,3.94641509433962,2017,"summer",2017-06-18,"Tampa",-82.45843,27.94752
"8035",410602.09,5.78344922672531,1.42,"conventional",25.98,22.2684905660377,88.14,69.4924528301887,14.64,1.16132075471698,2017,"summer",2017-06-11,"Tampa",-82.45843,27.94752
"8036",418788.68,5.80288145405226,1.43,"conventional",25.63,20.5577358490566,80.33,72.9181132075472,10.65,4.7377358490566,2017,"summer",2017-06-04,"Tampa",-82.45843,27.94752
"8037",418872.37,5.80307833461393,1.41,"conventional",26.65,20.1903773584906,66.45,74.3675471698113,0,2.29792452830189,2017,"spring",2017-05-28,"Tampa",-82.45843,27.94752
"8038",373821.74,5.69159835342833,1.44,"conventional",27.89,18.8401886792453,64.73,69.8237735849057,4.03,5.14377358490566,2017,"spring",2017-05-21,"Tampa",-82.45843,27.94752
"8039",342985.7,5.60809261091545,1.43,"conventional",26.43,16.1728301886792,61.54,68.3490566037736,0.46,1.55471698113208,2017,"spring",2017-05-14,"Tampa",-82.45843,27.94752
"8040",582405.72,6.13324815810302,1.15,"conventional",22.81,12.8309433962264,51.54,65.1690566037736,0,0.910943396226415,2017,"spring",2017-05-07,"Tampa",-82.45843,27.94752
"8041",534175.65,6.04560088126178,1.25,"conventional",27.24,16.9335849056604,65.18,74.0175471698113,0.03,5.87849056603774,2017,"spring",2017-04-30,"Tampa",-82.45843,27.94752
"8042",358385.91,5.65060580399906,1.46,"conventional",25.49,13.1384905660377,66.52,69.7418867924528,1.04,4.10981132075472,2017,"spring",2017-04-23,"Tampa",-82.45843,27.94752
"8043",335494.24,5.58678724461542,1.48,"conventional",24.31,17.6120754716981,53.52,73.6150943396226,0.01,2.98528301886792,2017,"spring",2017-04-16,"Tampa",-82.45843,27.94752
"8044",327808.93,5.56448092596568,1.5,"conventional",20.64,12.6807547169811,44.39,64.5615094339623,0,0.162830188679245,2017,"spring",2017-04-09,"Tampa",-82.45843,27.94752
"8045",321691.27,5.54638562886477,1.63,"conventional",24.76,11.5733962264151,65.91,72.5332075471698,1.16,2.53037735849057,2017,"spring",2017-04-02,"Tampa",-82.45843,27.94752
"8046",308197.46,5.50535154792412,1.67,"conventional",23.18,11.6024528301887,62.66,82.297358490566,0.06,3.61566037735849,2017,"spring",2017-03-26,"Tampa",-82.45843,27.94752
"8047",312270.07,5.51790380320178,1.58,"conventional",19.14,8.48641509433962,59.92,73.2433962264151,0.08,0.583207547169811,2017,"spring",2017-03-19,"Tampa",-82.45843,27.94752
"8048",310151.12,5.51139146462997,1.57,"conventional",21.44,3.81245283018868,69.04,66.7901886792453,1.76,0.91622641509434,2017,"spring",2017-03-12,"Tampa",-82.45843,27.94752
"8049",292544.83,5.45567599070973,1.59,"conventional",19.01,5.11169811320755,59.27,69.0018867924528,0,1.47905660377358,2017,"spring",2017-03-05,"Tampa",-82.45843,27.94752
"8050",369337.81,5.67984991260923,1.23,"conventional",19.73,4.33547169811321,52.55,67.5977358490566,0.01,0.741320754716981,2017,"winter",2017-02-26,"Tampa",-82.45843,27.94752
"8051",297524.28,5.47173313679928,1.29,"conventional",21.18,10.3377358490566,73.57,83.6824528301887,1.24,1.87358490566038,2017,"winter",2017-02-19,"Tampa",-82.45843,27.94752
"8052",484658.75,5.94786734163004,0.95,"conventional",19.24,8.25698113207547,71.43,82.3781132075472,0,2.86716981132075,2017,"winter",2017-02-12,"Tampa",-82.45843,27.94752
"8053",893143.94,6.57810679600163,0.79,"conventional",17.59,5.00943396226415,70.48,82.1079245283019,0.1,2.72698113207547,2017,"winter",2017-02-05,"Tampa",-82.45843,27.94752
"8054",445251.37,5.86343790421966,1.21,"conventional",12.9,2.77245283018868,76.79,74.2605660377359,4.91,0.716981132075472,2017,"winter",2017-01-29,"Tampa",-82.45843,27.94752
"8055",547800.42,6.07106001826379,1,"conventional",23.08,8.62698113207547,83.56,89.4483018867924,12.15,9.01754716981132,2017,"winter",2017-01-22,"Tampa",-82.45843,27.94752
"8056",425887.79,5.81945754238324,1.24,"conventional",19.86,3.73452830188679,68.89,82.6132075471698,0.02,1.2622641509434,2017,"winter",2017-01-15,"Tampa",-82.45843,27.94752
"8057",351707.78,5.63237639920164,1.27,"conventional",6.84,-3.02603773584906,61.33,70.8035849056604,0.01,4.40509433962264,2017,"winter",2017-01-08,"Tampa",-82.45843,27.94752
"8058",578061.29,6.12562638913732,0.93,"conventional",20.03,4.89415094339623,76.89,83.7675471698113,0.01,2.54792452830189,2017,"winter",2017-01-01,"Tampa",-82.45843,27.94752
"8059",6330634.55,8.87731967708862,0.94,"conventional",-2.1,-3.98867924528302,58.35,67.3958490566038,0.15,0.171132075471698,2017,"winter",2017-12-31,"West",-89.77731,33.19707
"8060",5116876.57,8.60506144785914,1.1,"conventional",6.05,3.00094339622642,80.69,74.4020754716981,0.16,1.23735849056604,2017,"winter",2017-12-24,"West",-89.77731,33.19707
"8061",5007523.13,8.57775247939184,1.05,"conventional",10.22,4.36849056603774,91.14,80.2715094339623,18.02,2.2622641509434,2017,"winter",2017-12-17,"West",-89.77731,33.19707
"8062",5936122.03,8.79440663342896,0.96,"conventional",3.75,2.52415094339623,58.62,67.0709433962264,0,0.0892452830188679,2017,"winter",2017-12-10,"West",-89.77731,33.19707
"8063",6288493,8.86868837635186,0.98,"conventional",13.41,8.64716981132075,63.5,76.0977358490566,0,0.763396226415094,2017,"winter",2017-12-03,"West",-89.77731,33.19707
"8064",4182730,8.35251460957987,1.18,"conventional",10.11,8.44660377358491,56.02,70.9777358490566,0,1.46377358490566,2017,"autumn",2017-11-26,"West",-89.77731,33.19707
"8065",5303858,8.65056241125097,1.04,"conventional",7.41,7.33056603773585,54.73,67.0247169811321,0,2.65339622641509,2017,"autumn",2017-11-19,"West",-89.77731,33.19707
"8066",6182298,8.84670475655937,1.01,"conventional",14.89,7.98698113207547,75.9,75.0958490566038,0.1,1.76433962264151,2017,"autumn",2017-11-12,"West",-89.77731,33.19707
"8067",6417143.95,8.89487742068575,1.06,"conventional",22.73,13.8594339622642,76.12,85.1390566037736,0.07,4.32471698113208,2017,"autumn",2017-11-05,"West",-89.77731,33.19707
"8068",5130982.78,8.60854587589276,1.23,"conventional",7,11.0084905660377,48.8,74.5692452830189,0,13.328679245283,2017,"autumn",2017-10-29,"West",-89.77731,33.19707
"8069",4769138.17,8.51630957939591,1.31,"conventional",20.2,17.3011320754717,88.15,67.6432075471698,5.38,3.41,2017,"autumn",2017-10-22,"West",-89.77731,33.19707
"8070",4413876.67,8.41940651438507,1.43,"conventional",23.39,18.0249056603774,72.51,67.7047169811321,3.67,3.53132075471698,2017,"autumn",2017-10-15,"West",-89.77731,33.19707
"8071",3927688.07,8.2747313970584,1.62,"conventional",26.81,20.3037735849057,73.96,73.8188679245283,3.76,6.95169811320755,2017,"autumn",2017-10-08,"West",-89.77731,33.19707
"8072",4014477.31,8.3016980094684,1.57,"conventional",23.75,16.4541509433962,57.16,61.1066037735849,0,2.1277358490566,2017,"autumn",2017-10-01,"West",-89.77731,33.19707
"8073",3842682.36,8.24779396932832,1.59,"conventional",25.9,22.2090566037736,63.42,62.368679245283,0.26,0.946415094339623,2017,"autumn",2017-09-24,"West",-89.77731,33.19707
"8074",4181226.81,8.35206881576477,1.53,"conventional",26.81,21.9281132075472,66.66,68.0954716981132,0.17,0.657735849056604,2017,"autumn",2017-09-17,"West",-89.77731,33.19707
"8075",4281593.13,8.38152202214133,1.56,"conventional",21.41,19.0920754716981,60.07,62.8933962264151,0,10.0433962264151,2017,"autumn",2017-09-10,"West",-89.77731,33.19707
"8076",4369089.47,8.40669577532006,1.53,"conventional",25,22.3350943396226,59.87,64.6622641509434,0,2.29566037735849,2017,"autumn",2017-09-03,"West",-89.77731,33.19707
"8077",5328934.06,8.65655436097017,1.31,"conventional",26.31,22.7383018867925,69.12,58.2083018867925,0.36,5.5322641509434,2017,"summer",2017-08-27,"West",-89.77731,33.19707
"8078",5653429.62,8.73188668701959,1.3,"conventional",29.3,24.2581132075472,68.44,62.8818867924528,1.71,0.850377358490566,2017,"summer",2017-08-20,"West",-89.77731,33.19707
"8079",5304873.15,8.65080547706464,1.34,"conventional",27.11,22.9271698113208,71.01,67.9254716981132,2.18,1.29566037735849,2017,"summer",2017-08-13,"West",-89.77731,33.19707
"8080",5548410.44,8.70794196322227,1.32,"conventional",27.17,22.4792452830189,75.92,65.708679245283,9.57,2.61528301886792,2017,"summer",2017-08-06,"West",-89.77731,33.19707
"8081",5688357.24,8.73976163319489,1.25,"conventional",26.24,23.0222641509434,57.56,61.838679245283,0,2.03811320754717,2017,"summer",2017-07-30,"West",-89.77731,33.19707
"8082",6311280.51,8.87336208432335,1.18,"conventional",28.21,25.45,72.99,69.0922641509434,1.84,6.91924528301887,2017,"summer",2017-07-23,"West",-89.77731,33.19707
"8083",5529487.17,8.70358407892629,1.28,"conventional",28.68,24.5111320754717,72.91,65.2098113207547,2.88,1.42716981132075,2017,"summer",2017-07-16,"West",-89.77731,33.19707
"8084",8389918.04,9.24656729737026,0.95,"conventional",26.23,23.9824528301887,66.33,62.1722641509434,0.06,1.47132075471698,2017,"summer",2017-07-09,"West",-89.77731,33.19707
"8085",7020076.49,9.01164718349387,1.07,"conventional",25.77,24.2432075471698,82.76,66.2824528301887,8.27,1.24641509433962,2017,"summer",2017-07-02,"West",-89.77731,33.19707
"8086",6929193.97,8.99463813459557,1.05,"conventional",23.02,22.1356603773585,67.45,63.9818867924528,0.18,1.36792452830189,2017,"summer",2017-06-25,"West",-89.77731,33.19707
"8087",7187200.64,9.04241433804434,1.02,"conventional",26.07,24.2039622641509,84.87,72.4043396226415,6.91,3.94641509433962,2017,"summer",2017-06-18,"West",-89.77731,33.19707
"8088",7138766.83,9.03356462387075,1.02,"conventional",25.99,22.2684905660377,74.8,69.4924528301887,0.64,1.16132075471698,2017,"summer",2017-06-11,"West",-89.77731,33.19707
"8089",6927745.15,8.99436535956314,1.07,"conventional",23.75,20.5577358490566,91.14,72.9181132075472,7.6,4.7377358490566,2017,"summer",2017-06-04,"West",-89.77731,33.19707
"8090",6955988.8,8.99967367153899,1.07,"conventional",24.54,20.1903773584906,85.28,74.3675471698113,7.38,2.29792452830189,2017,"spring",2017-05-28,"West",-89.77731,33.19707
"8091",6505499.28,8.91259127550126,1.06,"conventional",23.1,18.8401886792453,85.87,69.8237735849057,17.6,5.14377358490566,2017,"spring",2017-05-21,"West",-89.77731,33.19707
"8092",7143624.99,9.03445472989332,1.01,"conventional",21.7,16.1728301886792,57.88,68.3490566037736,0,1.55471698113208,2017,"spring",2017-05-14,"West",-89.77731,33.19707
"8093",8545908.75,9.27108468723287,0.94,"conventional",19.47,12.8309433962264,68.11,65.1690566037736,0,0.910943396226415,2017,"spring",2017-05-07,"West",-89.77731,33.19707
"8094",6998582.19,9.00764240461628,0.98,"conventional",21.55,16.9335849056604,87.64,74.0175471698113,22.03,5.87849056603774,2017,"spring",2017-04-30,"West",-89.77731,33.19707
"8095",6822109.27,8.97433719133633,0.96,"conventional",12.8,13.1384905660377,79.2,69.7418867924528,0.36,4.10981132075472,2017,"spring",2017-04-23,"West",-89.77731,33.19707
"8096",7012665.19,9.01026757166134,1.02,"conventional",21.91,17.6120754716981,77.92,73.6150943396226,0.78,2.98528301886792,2017,"spring",2017-04-16,"West",-89.77731,33.19707
"8097",6774200.48,8.96516171637752,1,"conventional",16.97,12.6807547169811,72.05,64.5615094339623,0,0.162830188679245,2017,"spring",2017-04-09,"West",-89.77731,33.19707
"8098",6442820.51,8.90004767970791,1.05,"conventional",18.44,11.5733962264151,82.21,72.5332075471698,45.31,2.53037735849057,2017,"spring",2017-04-02,"West",-89.77731,33.19707
"8099",6680540.39,8.9470540066188,1,"conventional",19.28,11.6024528301887,79.37,82.297358490566,0.81,3.61566037735849,2017,"spring",2017-03-26,"West",-89.77731,33.19707
"8100",6242381.13,8.85918403687146,1.04,"conventional",15.61,8.48641509433962,66.58,73.2433962264151,0,0.583207547169811,2017,"spring",2017-03-19,"West",-89.77731,33.19707
"8101",7040683.56,9.01547630682984,0.94,"conventional",6.5,3.81245283018868,71.56,66.7901886792453,1.83,0.91622641509434,2017,"spring",2017-03-12,"West",-89.77731,33.19707
"8102",6667896.16,8.94459196212551,0.96,"conventional",12.56,5.11169811320755,85.03,69.0018867924528,0.77,1.47905660377358,2017,"spring",2017-03-05,"West",-89.77731,33.19707
"8103",6928736.97,8.99455209895293,0.86,"conventional",7.6,4.33547169811321,68.61,67.5977358490566,0.03,0.741320754716981,2017,"winter",2017-02-26,"West",-89.77731,33.19707
"8104",6852304.51,8.98009042488241,0.88,"conventional",16.49,10.3377358490566,83.77,83.6824528301887,0,1.87358490566038,2017,"winter",2017-02-19,"West",-89.77731,33.19707
"8105",7589357.36,9.11389060205588,0.76,"conventional",18.51,8.25698113207547,86.37,82.3781132075472,0.26,2.86716981132075,2017,"winter",2017-02-12,"West",-89.77731,33.19707
"8106",11274749.11,9.64539153766703,0.66,"conventional",10.13,5.00943396226415,95.83,82.1079245283019,26.31,2.72698113207547,2017,"winter",2017-02-05,"West",-89.77731,33.19707
"8107",7561590.72,9.10906647567675,0.85,"conventional",5.72,2.77245283018868,75.14,74.2605660377359,0,0.716981132075472,2017,"winter",2017-01-29,"West",-89.77731,33.19707
"8108",7876147.38,9.16280871267779,0.82,"conventional",13.77,8.62698113207547,89.73,89.4483018867924,15.76,9.01754716981132,2017,"winter",2017-01-22,"West",-89.77731,33.19707
"8109",7449374.27,9.08940634264287,0.85,"conventional",14.63,3.73452830188679,88.84,82.6132075471698,0,1.2622641509434,2017,"winter",2017-01-15,"West",-89.77731,33.19707
"8110",7432376.14,9.08640508379582,0.86,"conventional",-2.83,-3.02603773584906,66.39,70.8035849056604,0.27,4.40509433962264,2017,"winter",2017-01-08,"West",-89.77731,33.19707
"8111",7360925.84,9.07372158436216,0.79,"conventional",12.12,4.89415094339623,99.41,83.7675471698113,4.24,2.54792452830189,2017,"winter",2017-01-01,"West",-89.77731,33.19707
"8112",727024.03,6.36162795297925,0.89,"conventional",-9.99,-3.98867924528302,61.1,67.3958490566038,0.01,0.171132075471698,2017,"winter",2017-12-31,"WestTexNewMexico",-76.94887,39.60344
"8113",769970.84,6.42155533377368,0.93,"conventional",1.6,3.00094339622642,81.44,74.4020754716981,1.24,1.23735849056604,2017,"winter",2017-12-24,"WestTexNewMexico",-76.94887,39.60344
"8114",754023.66,6.39966244098596,0.85,"conventional",0.89,4.36849056603774,91.02,80.2715094339623,0.09,2.2622641509434,2017,"winter",2017-12-17,"WestTexNewMexico",-76.94887,39.60344
"8115",751137.79,6.39565614344256,0.86,"conventional",-1.37,2.52415094339623,76.16,67.0709433962264,0.01,0.0892452830188679,2017,"winter",2017-12-10,"WestTexNewMexico",-76.94887,39.60344
"8116",799879,6.46153628164329,0.85,"conventional",4.79,8.64716981132075,82.14,76.0977358490566,0.1,0.763396226415094,2017,"winter",2017-12-03,"WestTexNewMexico",-76.94887,39.60344
"8117",623094,6.20224842362767,0.91,"conventional",3.87,8.44660377358491,77.28,70.9777358490566,0,1.46377358490566,2017,"autumn",2017-11-26,"WestTexNewMexico",-76.94887,39.60344
"8118",654996,6.25356769878418,0.95,"conventional",7.29,7.33056603773585,74.29,67.0247169811321,6.71,2.65339622641509,2017,"autumn",2017-11-19,"WestTexNewMexico",-76.94887,39.60344
"8119",759126,6.40671209602889,0.93,"conventional",1.47,7.98698113207547,65.63,75.0958490566038,0.06,1.76433962264151,2017,"autumn",2017-11-12,"WestTexNewMexico",-76.94887,39.60344
"8120",791515.45,6.45049333989302,0.94,"conventional",13.02,13.8594339622642,94.95,85.1390566037736,1.47,4.32471698113208,2017,"autumn",2017-11-05,"WestTexNewMexico",-76.94887,39.60344
"8121",660019.25,6.26144250089264,1.02,"conventional",14.81,11.0084905660377,96.76,74.5692452830189,39.29,13.328679245283,2017,"autumn",2017-10-29,"WestTexNewMexico",-76.94887,39.60344
"8122",673664.68,6.28256490353757,1.04,"conventional",15.59,17.3011320754717,66.52,67.6432075471698,0,3.41,2017,"autumn",2017-10-22,"WestTexNewMexico",-76.94887,39.60344
"8123",615558.48,6.18978165098611,1.15,"conventional",19.03,18.0249056603774,81.68,67.7047169811321,1.42,3.53132075471698,2017,"autumn",2017-10-15,"WestTexNewMexico",-76.94887,39.60344
"8124",591001.79,6.14817931191071,1.2,"conventional",22.72,20.3037735849057,89.54,73.8188679245283,3.51,6.95169811320755,2017,"autumn",2017-10-08,"WestTexNewMexico",-76.94887,39.60344
"8125",598455.99,6.16096966501292,1.22,"conventional",13.38,16.4541509433962,57.03,61.1066037735849,0,2.1277358490566,2017,"autumn",2017-10-01,"WestTexNewMexico",-76.94887,39.60344
"8126",584045.7,6.1361120034802,1.22,"conventional",25.18,22.2090566037736,58.28,62.368679245283,0.06,0.946415094339623,2017,"autumn",2017-09-24,"WestTexNewMexico",-76.94887,39.60344
"8127",585989.67,6.13949733783754,1.2,"conventional",22.75,21.9281132075472,70.9,68.0954716981132,0.62,0.657735849056604,2017,"autumn",2017-09-17,"WestTexNewMexico",-76.94887,39.60344
"8128",649192.58,6.24440188859305,1.14,"conventional",14.78,19.0920754716981,68.55,62.8933962264151,0,10.0433962264151,2017,"autumn",2017-09-10,"WestTexNewMexico",-76.94887,39.60344
"8129",666775.1,6.27194882310124,1.14,"conventional",18.58,22.3350943396226,74.78,64.6622641509434,1.33,2.29566037735849,2017,"autumn",2017-09-03,"WestTexNewMexico",-76.94887,39.60344
"8130",645080.71,6.23786293891235,1.08,"conventional",18.25,22.7383018867925,64.5,58.2083018867925,0,5.5322641509434,2017,"summer",2017-08-27,"WestTexNewMexico",-76.94887,39.60344
"8131",772883.21,6.42550941320793,1.01,"conventional",22.49,24.2581132075472,65.54,62.8818867924528,1.4,0.850377358490566,2017,"summer",2017-08-20,"WestTexNewMexico",-76.94887,39.60344
"8132",867284.03,6.54692593910993,0.95,"conventional",21.73,22.9271698113208,75.44,67.9254716981132,0.27,1.29566037735849,2017,"summer",2017-08-13,"WestTexNewMexico",-76.94887,39.60344
"8133",871230.15,6.5517376693579,0.95,"conventional",20.43,22.4792452830189,68.48,65.708679245283,0.26,2.61528301886792,2017,"summer",2017-08-06,"WestTexNewMexico",-76.94887,39.60344
"8134",837672.89,6.5101773086606,1.01,"conventional",20.53,23.0222641509434,63.63,61.838679245283,0.05,2.03811320754717,2017,"summer",2017-07-30,"WestTexNewMexico",-76.94887,39.60344
"8135",848944.78,6.52430197017842,1.03,"conventional",25.86,25.45,76.99,69.0922641509434,21.51,6.91924528301887,2017,"summer",2017-07-23,"WestTexNewMexico",-76.94887,39.60344
"8136",887639.13,6.57153802139188,0.95,"conventional",24.57,24.5111320754717,60.05,65.2098113207547,0.01,1.42716981132075,2017,"summer",2017-07-16,"WestTexNewMexico",-76.94887,39.60344
"8137",1083015.1,6.78495757981977,0.84,"conventional",22.41,23.9824528301887,51.51,62.1722641509434,0.03,1.47132075471698,2017,"summer",2017-07-09,"WestTexNewMexico",-76.94887,39.60344
"8138",1023584.42,6.72397915220301,0.86,"conventional",26.18,24.2432075471698,60.26,66.2824528301887,0.12,1.24641509433962,2017,"summer",2017-07-02,"WestTexNewMexico",-76.94887,39.60344
"8139",1022130.1,6.72244739378931,0.85,"conventional",22.49,22.1356603773585,60.31,63.9818867924528,0.05,1.36792452830189,2017,"summer",2017-06-25,"WestTexNewMexico",-76.94887,39.60344
"8140",1046946.87,6.74832087351532,0.87,"conventional",27.02,24.2039622641509,68.87,72.4043396226415,0.3,3.94641509433962,2017,"summer",2017-06-18,"WestTexNewMexico",-76.94887,39.60344
"8141",1090267.81,6.79219173487137,0.83,"conventional",25.21,22.2684905660377,60.27,69.4924528301887,0,1.16132075471698,2017,"summer",2017-06-11,"WestTexNewMexico",-76.94887,39.60344
"8142",1104682.52,6.80644189618993,0.83,"conventional",20.78,20.5577358490566,68.69,72.9181132075472,0.39,4.7377358490566,2017,"summer",2017-06-04,"WestTexNewMexico",-76.94887,39.60344
"8143",1042737.97,6.74397189605417,0.91,"conventional",17.92,20.1903773584906,88.05,74.3675471698113,5.65,2.29792452830189,2017,"spring",2017-05-28,"WestTexNewMexico",-76.94887,39.60344
"8144",999265.6,6.69810394519618,0.89,"conventional",15.23,18.8401886792453,71.09,69.8237735849057,0.24,5.14377358490566,2017,"spring",2017-05-21,"WestTexNewMexico",-76.94887,39.60344
"8145",1108372.45,6.81006279385185,0.84,"conventional",14.3,16.1728301886792,68.8,68.3490566037736,0.3,1.55471698113208,2017,"spring",2017-05-14,"WestTexNewMexico",-76.94887,39.60344
"8146",1159488.49,6.85913731559179,0.82,"conventional",9.45,12.8309433962264,72.31,65.1690566037736,0.76,0.910943396226415,2017,"spring",2017-05-07,"WestTexNewMexico",-76.94887,39.60344
"8147",978289.98,6.67532657060208,0.81,"conventional",19.4,16.9335849056604,85.23,74.0175471698113,0.33,5.87849056603774,2017,"spring",2017-04-30,"WestTexNewMexico",-76.94887,39.60344
"8148",1108328.51,6.81001973976183,0.75,"conventional",10.15,13.1384905660377,72.82,69.7418867924528,0,4.10981132075472,2017,"spring",2017-04-23,"WestTexNewMexico",-76.94887,39.60344
"8149",1115442.01,6.81696989317301,0.82,"conventional",20.08,17.6120754716981,78.91,73.6150943396226,0.7,2.98528301886792,2017,"spring",2017-04-16,"WestTexNewMexico",-76.94887,39.60344
"8150",818355.5,6.48556824719646,0.9,"conventional",10.9,12.6807547169811,61.45,64.5615094339623,0,0.162830188679245,2017,"spring",2017-04-09,"WestTexNewMexico",-76.94887,39.60344
"8151",886455.71,6.57012108429566,0.86,"conventional",8.44,11.5733962264151,67.35,72.5332075471698,0,2.53037735849057,2017,"spring",2017-04-02,"WestTexNewMexico",-76.94887,39.60344
"8152",910903.81,6.59905367447206,0.84,"conventional",6.5,11.6024528301887,91.64,82.297358490566,1.54,3.61566037735849,2017,"spring",2017-03-26,"WestTexNewMexico",-76.94887,39.60344
"8153",914181.01,6.60287874421338,0.84,"conventional",2.48,8.48641509433962,83.07,73.2433962264151,1.59,0.583207547169811,2017,"spring",2017-03-19,"WestTexNewMexico",-76.94887,39.60344
"8154",813341.58,6.47909542397052,0.86,"conventional",-3.55,3.81245283018868,61.85,66.7901886792453,0,0.91622641509434,2017,"spring",2017-03-12,"WestTexNewMexico",-76.94887,39.60344
"8155",841019.69,6.51438890712655,0.84,"conventional",-3.15,5.11169811320755,46.55,69.0018867924528,0,1.47905660377358,2017,"spring",2017-03-05,"WestTexNewMexico",-76.94887,39.60344
"8156",864199.16,6.54315063823597,0.79,"conventional",1.11,4.33547169811321,58.7,67.5977358490566,0.01,0.741320754716981,2017,"winter",2017-02-26,"WestTexNewMexico",-76.94887,39.60344
"8157",870359.48,6.55067770045394,0.8,"conventional",11.2,10.3377358490566,75.55,83.6824528301887,0.01,1.87358490566038,2017,"winter",2017-02-19,"WestTexNewMexico",-76.94887,39.60344
"8158",1122062.47,6.82340258117305,0.65,"conventional",4.52,8.25698113207547,96.24,82.3781132075472,6.46,2.86716981132075,2017,"winter",2017-02-12,"WestTexNewMexico",-76.94887,39.60344
"8159",1637554.42,7.24232420443024,0.52,"conventional",0.87,5.00943396226415,79.22,82.1079245283019,0,2.72698113207547,2017,"winter",2017-02-05,"WestTexNewMexico",-76.94887,39.60344
"8160",979146.85,6.67626561633157,0.74,"conventional",-0.19,2.77245283018868,77.81,74.2605660377359,0.04,0.716981132075472,2017,"winter",2017-01-29,"WestTexNewMexico",-76.94887,39.60344
"8161",1100953.14,6.80277120918468,0.67,"conventional",6.96,8.62698113207547,96.9,89.4483018867924,1.55,9.01754716981132,2017,"winter",2017-01-22,"WestTexNewMexico",-76.94887,39.60344
"8162",1068598.28,6.77044722672079,0.73,"conventional",-0.34,3.73452830188679,76.5,82.6132075471698,0.01,1.2622641509434,2017,"winter",2017-01-15,"WestTexNewMexico",-76.94887,39.60344
"8163",954821.31,6.64931501587878,0.76,"conventional",-9.45,-3.02603773584906,59.61,70.8035849056604,0,4.40509433962264,2017,"winter",2017-01-08,"WestTexNewMexico",-76.94887,39.60344
"8164",819748.75,6.48736055468007,0.75,"conventional",2.68,4.89415094339623,75.61,83.7675471698113,0.01,2.54792452830189,2017,"winter",2017-01-01,"WestTexNewMexico",-76.94887,39.60344
"8165",149396.5,4.83787230799405,1.57,"conventional",-0.78,6.30264150943396,75.41,73.2528301886792,0.01,0.612452830188679,2018,"spring",2018-03-25,"Albany",-73.75623,42.65258
"8166",105304.65,4.53239539995703,1.35,"conventional",-10.31,6.95094339622641,82,70.9405660377358,0,1.07433962264151,2018,"spring",2018-03-18,"Albany",-73.75623,42.65258
"8167",144648.75,4.80921481973137,1.12,"conventional",-4.67,6.19716981132075,91.29,77.7447169811321,0.08,2.23,2018,"spring",2018-03-11,"Albany",-73.75623,42.65258
"8168",139520.6,4.7772941287619,1.08,"conventional",-0.98,5.18150943396226,87.48,69.9494339622642,0.31,0.294339622641509,2018,"spring",2018-03-04,"Albany",-73.75623,42.65258
"8169",104278.89,4.52399851834167,1.28,"conventional",0.01,8.32188679245283,96.26,79.8716981132075,13.92,7.06245283018868,2018,"winter",2018-02-25,"Albany",-73.75623,42.65258
"8170",85630.24,4.35671801658334,1.43,"conventional",-1.22,5.80132075471698,83.52,78.3269811320755,2.66,0.931509433962264,2018,"winter",2018-02-18,"Albany",-73.75623,42.65258
"8171",121804.36,4.65823313925658,1.45,"conventional",0.38,5.77396226415094,99.16,83.4616981132075,9.82,7.7522641509434,2018,"winter",2018-02-11,"Albany",-73.75623,42.65258
"8172",216738.47,5.17480861011685,1.03,"conventional",-3.25,4.47679245283019,91.27,83.7233962264151,13.15,9.64452830188679,2018,"winter",2018-02-04,"Albany",-73.75623,42.65258
"8173",93625.03,4.43209165768746,1.57,"conventional",1.4,7.31433962264151,98.23,80.4211320754717,0.81,5.94679245283019,2018,"winter",2018-01-28,"Albany",-73.75623,42.65258
"8174",135196.35,4.74954589690967,1.69,"conventional",0.19,6.30792452830189,91.69,85.7079245283019,0.19,1.27943396226415,2018,"winter",2018-01-21,"Albany",-73.75623,42.65258
"8175",95246.38,4.44666727835963,1.42,"conventional",-15.24,-1.76490566037736,66.27,67.4175471698113,0,0.136792452830189,2018,"winter",2018-01-14,"Albany",-73.75623,42.65258
"8176",98540.22,4.47560322229214,1.13,"conventional",-18.62,-1.48264150943396,89.1,75.9781132075472,0.03,1.46943396226415,2018,"winter",2018-01-07,"Albany",-73.75623,42.65258
"8177",624645.42,6.20479823956325,1.04,"conventional",10,6.30264150943396,96.81,73.2528301886792,5.52,0.612452830188679,2018,"spring",2018-03-25,"Atlanta",-84.38798,33.749
"8178",730449.69,6.36652343028114,0.95,"conventional",16.44,6.95094339622641,71.98,70.9405660377358,1.64,1.07433962264151,2018,"spring",2018-03-18,"Atlanta",-84.38798,33.749
